vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,make_name,make_type,region,country,population,density,year_stolen,month_stolen,weekday_stolen
2140,Hatchback,619.0,2000.0,FUNCARGO,Red,2022-04-05,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Tuesday
2141,Utility,544.0,2010.0,V240,Black,2021-11-24,106,Great Wall,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Wednesday
2142,Hatchback,507.0,2010.0,S3,Blue,2021-12-20,109,Audi,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Monday
2143,Saloon,548.0,1998.0,VT COMMODORE,Silver,2021-11-06,102,Holden,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Saturday
2144,Hatchback,619.0,2004.0,VITZ,White,2022-01-19,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
2145,Stationwagon,610.0,2002.0,LEGACY,Blue,2021-12-06,103,Subaru,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Monday
2146,Hatchback,550.0,2002.0,FIT,White,2022-03-25,105,Honda,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Friday
2147,Stationwagon,610.0,2008.0,FORESTER,White,2021-12-27,109,Subaru,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Monday
2148,Utility,540.0,2003.0,COURIER,Red,2022-02-04,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Friday
2149,Hatchback,576.0,2002.0,DEMIO,Red,2022-03-09,107,Mazda,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Wednesday
2150,Utility,576.0,2006.0,BOUNTY,White,2022-01-13,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Thursday
2151,Saloon,540.0,2003.0,FALCON,Yellow,2021-12-09,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Thursday
2152,Stationwagon,540.0,2010.0,TERRITORY,Grey,2021-10-26,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Tuesday
2153,Hatchback,576.0,2010.0,MAZDA6,Black,2021-12-11,104,Mazda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Saturday
2154,Saloon,576.0,2005.0,ATENZA,Black,2022-02-11,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Friday
2155,Stationwagon,610.0,2002.0,IMPREZA,White,2021-12-20,114,Subaru,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Monday
2156,Saloon,540.0,2010.0,FALCON,Silver,2021-12-13,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Monday
2157,Cab and Chassis Only,587.0,2010.0,NAVARA,Silver,2022-01-12,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
2158,Hatchback,619.0,2004.0,COROLLA,Silver,2022-01-30,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Sunday
2159,Hatchback,611.0,2010.0,SWIFT,Black,2022-01-29,104,Suzuki,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Saturday
2160,Saloon,548.0,2010.0,COMMODORE,Black,2022-03-13,101,Holden,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Sunday
2161,Stationwagon,619.0,1996.0,CALDINA,Black,2021-10-14,105,Toyota,Standard,Gisborne,New Zealand,"52,100",6.21,2021,10,Thursday
2162,Stationwagon,610.0,2001.0,LEGACY,Silver,2022-04-01,114,Subaru,Standard,Canterbury,New Zealand,"655,000",14.72,2022,4,Friday
2163,Stationwagon,580.0,2000.0,LANCER,Silver,2022-03-07,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Monday
2164,Stationwagon,619.0,1991.0,HILUX,Grey,2021-11-05,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Friday
2165,Saloon,548.0,2010.0,CRUZE,Silver,2022-03-08,103,Holden,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Tuesday
2166,Hatchback,576.0,2009.0,DEMIO,Black,2022-01-08,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Saturday
2167,Stationwagon,548.0,2010.0,CAPTIVA,Black,2022-02-11,105,Holden,Standard,Gisborne,New Zealand,"52,100",6.21,2022,2,Friday
2168,Stationwagon,610.0,2000.0,LEGACY,White,2021-12-31,103,Subaru,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Friday
2169,Saloon,619.0,2002.0,ALTEZZA,Silver,2022-02-17,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
2170,Utility,619.0,2010.0,HILUX,Silver,2022-03-18,115,Toyota,Standard,Otago,New Zealand,"246,000",7.89,2022,3,Friday
2171,Stationwagon,619.0,2003.0,ESTIMA,Silver,2022-01-15,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Saturday
2172,Utility,540.0,2000.0,COURIER,Blue,2021-12-20,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Monday
2173,Stationwagon,512.0,2005.0,325I,Silver,2021-10-18,101,BMW,Luxury,Northland,New Zealand,"201,500",16.11,2021,10,Monday
2174,Stationwagon,580.0,2007.0,OUTLANDER,Black,2022-03-19,104,Mitsubishi,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Saturday
2175,Saloon,610.0,2005.0,IMPREZA,White,2021-12-06,105,Subaru,Standard,Gisborne,New Zealand,"52,100",6.21,2021,12,Monday
2176,Stationwagon,610.0,2002.0,LEGACY,Blue,2021-12-04,114,Subaru,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Saturday
2177,Stationwagon,619.0,1999.0,RAUM,Silver,2022-01-29,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Saturday
2178,Utility,540.0,2004.0,COURIER,Blue,2022-03-25,105,Ford,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Friday
2179,Stationwagon,576.0,2005.0,ATENZA,Grey,2022-02-03,115,Mazda,Standard,Otago,New Zealand,"246,000",7.89,2022,2,Thursday
2180,Stationwagon,576.0,2005.0,ATENZA,Grey,2022-02-08,116,Mazda,Standard,Southland,New Zealand,"102,400",3.28,2022,2,Tuesday
2181,Light Van,619.0,2008.0,HIACE,Silver,2021-11-05,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Friday
2182,Utility,619.0,2007.0,HILUX,Black,2022-03-14,109,Toyota,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Monday
2183,Saloon,580.0,2006.0,LANCER,Silver,2021-12-23,103,Mitsubishi,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Thursday
2184,Hatchback,550.0,2004.0,FIT,Silver,2021-10-24,114,Honda,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Sunday
2185,Stationwagon,580.0,2010.0,OUTLANDER,White,2022-02-12,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
2186,Stationwagon,548.0,2010.0,COMMODORE,Black,2022-02-13,102,Holden,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Sunday
2187,Saloon,619.0,2010.0,CAMRY,Green,2021-12-04,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Saturday
2188,Stationwagon,540.0,2005.0,ESCAPE,Red,2021-10-09,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Saturday
2189,Light Van,587.0,2005.0,EXPERT,White,2022-02-18,103,Nissan,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Friday
2190,Hatchback,577.0,2010.0,B,Grey,2022-03-29,102,Mercedes-Benz,Luxury,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
2191,Stationwagon,610.0,2001.0,IMPREZA,Red,2021-10-12,114,Subaru,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Tuesday
2192,Hatchback,587.0,2001.0,CUBE,Silver,2021-11-10,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Wednesday
2193,Stationwagon,550.0,2001.0,CIVIC,Silver,2022-04-05,111,Honda,Standard,Nelson,New Zealand,"54,500",129.15,2022,4,Tuesday
2194,Hatchback,524.0,2010.0,C3,Blue,2022-03-31,109,Citroen,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Thursday
2195,Stationwagon,540.0,2003.0,ESCAPE,Black,2022-03-02,101,Ford,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Wednesday
2196,Saloon,540.0,2007.0,FAIRLANE,Grey,2022-03-25,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Friday
2197,Stationwagon,576.0,2003.0,DEMIO,White,2022-03-22,102,Mazda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
2198,Saloon,576.0,2002.0,ATENZA,Silver,2022-03-22,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Tuesday
2199,Stationwagon,619.0,2001.0,SPACIO,Red,2021-11-13,115,Toyota,Standard,Otago,New Zealand,"246,000",7.89,2021,11,Saturday
2200,Stationwagon,576.0,2002.0,ATENZA,Silver,2021-10-28,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2021,10,Thursday
2201,Stationwagon,576.0,2002.0,PREMACY,White,2022-03-09,107,Mazda,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Wednesday
2202,Stationwagon,587.0,2005.0,AVENIR,Silver,2022-04-04,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2022,4,Monday
2203,Saloon,550.0,2001.0,TORNEO,Blue,2021-11-24,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Wednesday
2204,Stationwagon,568.0,2006.0,RANGE ROVER,Black,2021-10-14,109,Land Rover,Luxury,Wellington,New Zealand,"543,500",67.52,2021,10,Thursday
2205,Stationwagon,610.0,1997.0,FORESTER,Silver,2022-01-26,115,Subaru,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Wednesday
2206,Sports Car,587.0,1996.0,SKYLINE,White,2021-11-22,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
2207,Stationwagon,619.0,2000.0,ESTIMA,Grey,2022-01-13,109,Toyota,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Thursday
2208,Stationwagon,587.0,2003.0,WINGROAD,White,2022-03-30,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
2209,Hatchback,619.0,2003.0,VITZ,Black,2021-12-27,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Monday
2210,Saloon,587.0,2001.0,PRIMERA,Silver,2022-03-03,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2022,3,Thursday
2211,Stationwagon,512.0,2010.0,X1 SDRIVE20D,White,2022-02-20,103,BMW,Luxury,Waikato,New Zealand,"513,800",21.5,2022,2,Sunday
2212,Saloon,576.0,2003.0,RX-8,Green,2022-02-12,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Saturday
2213,Saloon,512.0,2001.0,318I,Silver,2021-11-21,106,BMW,Luxury,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Sunday
2214,Saloon,610.0,2001.0,LEGACY,Silver,2021-12-14,114,Subaru,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Tuesday
2215,Saloon,548.0,2010.0,CRUZE,Blue,2022-01-15,102,Holden,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Saturday
2216,Stationwagon,540.0,2010.0,TERRITORY,White,2022-02-18,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Friday
2217,Saloon,576.0,2003.0,ATENZA,Silver,2021-10-08,108,Mazda,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,10,Friday
2218,Stationwagon,619.0,2003.0,IPSUM,Silver,2022-03-27,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
2219,Stationwagon,555.0,2010.0,I30,Blue,2022-03-12,102,Hyundai,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Saturday
2220,Saloon,587.0,2001.0,BLUEBIRD,Grey,2021-11-25,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Thursday
2221,Cab and Chassis Only,587.0,2010.0,NAVARA,Blue,2022-02-10,109,Nissan,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Thursday
2222,Stationwagon,548.0,2010.0,CAPTIVA,Black,2022-04-02,109,Holden,Standard,Wellington,New Zealand,"543,500",67.52,2022,4,Saturday
2223,Hatchback,633.0,2001.0,GOLF,Silver,2022-03-29,102,Volkswagen,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
2224,Stationwagon,610.0,2001.0,IMPREZA,Red,2021-11-03,104,Subaru,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Wednesday
2225,Utility,587.0,2010.0,NAVARA,White,2022-01-31,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2022,1,Monday
2226,Saloon,587.0,2007.0,SKYLINE,Grey,2021-12-19,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Sunday
2227,Hatchback,619.0,2010.0,COROLLA,White,2022-04-01,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Friday
2228,Hatchback,576.0,2002.0,ATENZA,White,2021-11-16,104,Mazda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Tuesday
2229,Stationwagon,587.0,2001.0,PRIMERA,Green,2022-04-04,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2022,4,Monday
2230,Saloon,576.0,2002.0,ATENZA,White,2021-12-10,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Friday
2231,Light Van,555.0,2010.0,H1,White,2022-03-28,102,Hyundai,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Monday
2232,Stationwagon,587.0,2010.0,X-TRAIL,Grey,2021-11-06,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Saturday
2233,Stationwagon,580.0,2004.0,LANCER,White,2022-01-15,101,Mitsubishi,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Saturday
2234,Hatchback,512.0,2003.0,MINI,Black,2021-12-08,109,BMW,Luxury,Wellington,New Zealand,"543,500",67.52,2021,12,Wednesday
2235,Saloon,587.0,1993.0,SENTRA,Black,2021-12-31,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Friday
2236,Hatchback,576.0,2005.0,DEMIO,Blue,2022-02-12,102,Mazda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
2237,Stationwagon,550.0,2002.0,ODYSSEY,Grey,2021-12-20,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Monday
2238,Stationwagon,587.0,2005.0,PRESAGE,Red,2022-01-19,104,Nissan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Wednesday
2239,Stationwagon,576.0,2004.0,MPV,Grey,2022-03-03,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Thursday
2240,Hatchback,555.0,2011.0,I30,White,2022-01-23,102,Hyundai,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Sunday
2241,Hatchback,576.0,2004.0,AXELA,Blue,2022-01-30,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Sunday
2242,Hatchback,610.0,2002.0,IMPREZA,Blue,2021-12-01,105,Subaru,Standard,Gisborne,New Zealand,"52,100",6.21,2021,12,Wednesday
2243,Stationwagon,619.0,2002.0,PROBOX,White,2022-03-31,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Thursday
2244,Hatchback,512.0,1997.0,318TI,White,2022-01-05,102,BMW,Luxury,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
2245,Stationwagon,580.0,1997.0,PAJERO,Red,2021-11-23,101,Mitsubishi,Standard,Northland,New Zealand,"201,500",16.11,2021,11,Tuesday
2246,Stationwagon,550.0,2001.0,CIVIC,Blue,2022-01-01,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Saturday
2247,Stationwagon,587.0,2002.0,WINGROAD,Silver,2021-11-15,108,Nissan,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,11,Monday
2248,Hatchback,576.0,2003.0,DEMIO,Gold,2022-02-12,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Saturday
2249,Hatchback,619.0,2001.0,VITZ,Red,2022-03-04,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Friday
2250,Utility,540.0,2011.0,RANGER,Blue,2022-03-13,109,Ford,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Sunday
2251,Utility,540.0,1997.0,COURIER,Red,2022-02-02,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Wednesday
2252,Saloon,550.0,1995.0,ACCORD,Blue,2022-01-12,115,Honda,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Wednesday
2253,Saloon,550.0,2000.0,TORNEO,Silver,2021-11-01,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Monday
2254,Hatchback,576.0,2002.0,ATENZA,White,2021-10-20,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2021,10,Wednesday
2255,Hatchback,576.0,2003.0,DEMIO,Purple,2022-03-20,105,Mazda,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Sunday
2256,Hatchback,633.0,2004.0,GOLF,Black,2021-10-16,102,Volkswagen,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Saturday
2257,Utility,540.0,1984.0,FALCON,Gold,2021-12-23,101,Ford,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Thursday
2258,Stationwagon,580.0,2007.0,OUTLANDER,Black,2021-12-01,115,Mitsubishi,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Wednesday
2259,Cab and Chassis Only,587.0,2011.0,NAVARA,Silver,2022-02-13,101,Nissan,Standard,Northland,New Zealand,"201,500",16.11,2022,2,Sunday
2260,Saloon,610.0,2002.0,IMPREZA,Silver,2022-02-07,102,Subaru,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
2261,Saloon,512.0,1997.0,540IASE E39,White,2022-03-17,102,BMW,Luxury,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
2262,Hatchback,619.0,2011.0,PRIUS,White,2021-10-28,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Thursday
2263,Hatchback,633.0,2009.0,POLO,Black,2022-03-30,102,Volkswagen,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
2264,Saloon,587.0,2003.0,PRIMERA,Silver,2022-02-07,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
2265,Saloon,548.0,1999.0,VT COMMODORE,Black,2021-12-10,102,Holden,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Friday
2266,Stationwagon,576.0,2002.0,ATENZA,Silver,2022-03-26,105,Mazda,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Saturday
2267,Stationwagon,550.0,2003.0,ODYSSEY,White,2021-12-14,114,Honda,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Tuesday
2268,Stationwagon,587.0,2005.0,WINGROAD,White,2022-03-22,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Tuesday
2269,Stationwagon,619.0,2001.0,COROLLA,Blue,2022-03-07,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Monday
2270,Utility,540.0,2005.0,COURIER,Black,2022-01-14,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Friday
2271,Stationwagon,550.0,1999.0,ACCORD,White,2021-10-08,103,Honda,Standard,Waikato,New Zealand,"513,800",21.5,2021,10,Friday
2272,Utility,580.0,2011.0,TRITON,Brown,2022-03-15,101,Mitsubishi,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Tuesday
2273,Stationwagon,576.0,2001.0,TRIBUTE,Silver,2021-12-12,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Sunday
2274,Saloon,610.0,2000.0,LEGACY,Blue,2021-12-10,106,Subaru,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,12,Friday
2275,Hatchback,587.0,2002.0,MARCH,Orange,2022-02-17,109,Nissan,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Thursday
2276,Stationwagon,576.0,2002.0,ATENZA,Grey,2022-03-31,105,Mazda,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Thursday
2277,Hatchback,580.0,2004.0,COLT,Grey,2022-02-03,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
2278,Flat Deck Truck,587.0,1994.0,ATLAS,White,2021-10-13,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Wednesday
2279,Utility,619.0,2011.0,HILUX,Black,2022-03-20,105,Toyota,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Sunday
2280,Hatchback,576.0,2005.0,AXELA,Silver,2022-03-11,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Friday
2281,Stationwagon,610.0,2002.0,FORESTER,Gold,2022-03-02,101,Subaru,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Wednesday
2282,Stationwagon,540.0,2011.0,MONDEO,Grey,2022-01-20,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
2283,Stationwagon,548.0,2011.0,CAPTIVA,Black,2022-03-04,102,Holden,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
2284,Saloon,548.0,1972.0,KINGSWOOD,Blue,2022-02-12,105,Holden,Standard,Gisborne,New Zealand,"52,100",6.21,2022,2,Saturday
2285,Utility,587.0,2011.0,NAVARA,Silver,2021-12-14,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
2286,Hatchback,592.0,2003.0,307,Blue,2022-03-16,114,Peugeot,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
2287,Saloon,512.0,2001.0,318I,Blue,2021-10-25,114,BMW,Luxury,Canterbury,New Zealand,"655,000",14.72,2021,10,Monday
2288,Stationwagon,550.0,2000.0,ODYSSEY,Grey,2022-01-27,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
2289,Saloon,550.0,2001.0,ACCORD,Silver,2022-01-27,107,Honda,Standard,Taranaki,New Zealand,"127,300",17.55,2022,1,Thursday
2290,Saloon,550.0,2005.0,ACCORD,Silver,2022-02-22,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
2291,Stationwagon,531.0,1991.0,ROCKY,Black,2021-10-12,104,Daihatsu,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Tuesday
2292,Hatchback,587.0,2003.0,MARCH,White,2021-12-22,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
2293,Saloon,619.0,2002.0,PLATZ,White,2022-03-16,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
2294,Saloon,548.0,2001.0,VX COMMODORE,White,2021-12-27,105,Holden,Standard,Gisborne,New Zealand,"52,100",6.21,2021,12,Monday
2295,Stationwagon,548.0,2008.0,COMMODORE,Green,2021-10-17,103,Holden,Standard,Waikato,New Zealand,"513,800",21.5,2021,10,Sunday
2296,Stationwagon,619.0,2003.0,CALDINA,Silver,2022-02-11,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,2,Friday
2297,Stationwagon,580.0,2011.0,CHALLENGER,Brown,2022-01-28,101,Mitsubishi,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Friday
2298,Stationwagon,576.0,2011.0,CX-9,Black,2021-12-19,102,Mazda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Sunday
2299,Hatchback,610.0,2001.0,IMPREZA,Red,2022-03-12,102,Subaru,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Saturday
2300,Stationwagon,577.0,2000.0,ML270,Silver,2022-02-15,114,Mercedes-Benz,Luxury,Canterbury,New Zealand,"655,000",14.72,2022,2,Tuesday
2301,Saloon,619.0,2007.0,AURION,Red,2022-01-19,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Wednesday
2302,Stationwagon,610.0,2002.0,FORESTER,Black,2021-11-28,109,Subaru,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Sunday
2303,Hatchback,576.0,2004.0,DEMIO,Blue,2022-04-05,105,Mazda,Standard,Gisborne,New Zealand,"52,100",6.21,2022,4,Tuesday
2304,Saloon,576.0,2006.0,ATENZA,White,2022-01-22,107,Mazda,Standard,Taranaki,New Zealand,"127,300",17.55,2022,1,Saturday
2305,Hatchback,633.0,2011.0,GOLF,Black,2022-02-25,102,Volkswagen,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Friday
2306,Stationwagon,576.0,2002.0,FAMILIA,Red,2021-12-27,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Monday
2307,Trailer,514.0,2005.0,8 X 4,Green,2022-02-23,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Wednesday
2308,Trailer - Heavy,623.0,2006.0,COMMERCIAL,Black,2022-02-28,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
2309,Boat Trailer,623.0,2005.0,FOURWINNS,Black,2022-01-16,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Sunday
2310,Trailer,549.0,1989.0,TRAILER,Green,2022-01-10,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
2311,Trailer,549.0,1989.0,MISC,Blue,2021-11-03,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Wednesday
2312,Trailer,514.0,2005.0,8X4 TRAILER,Silver,2021-10-27,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Wednesday
2313,Trailer,623.0,2006.0,BRIFORD 8X4 1000KG,Blue,2022-01-15,115,Trailer,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Saturday
2314,Hatchback,576.0,2002.0,FAMILIA,Silver,2022-01-13,102,Mazda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
2315,Hatchback,633.0,2003.0,LUPO,Black,2022-04-01,102,Volkswagen,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Friday
